row_id,tweet,etiket
Row2186,kılıçdaroğlu nun sivas ta suriyelilere kızıyorsunuz onlar ölümden kaçıp ülkemize sığındı bunlara sebep olan yanlış dış politika uygulayanlara kızın demesi iyi bişey suriyeli nefret söylemlerini bitirir inşallah,hiçbiri
Row2201,demiş jöle saçı döküyor kel suriyeli gördünüz,hiçbiri
Row2206,son artik dur deme zamanidir kızlarımız çocuklarımız tehlike altındalar duyarsız kalmayalım yüce türk milleti suriyeli 10 sığınmacının denizli nin kale ilçesindeki 14 yaşındaki n d isimli kız çocuğuna tecavüz ettiği iddia edildi polis,nefret
Row2212,13 eylül cuma günü saat 19 00da atakum belediyesi düğün salonu nda gazeteci yazar ali ergin demirhan ın katılımıyla suriyeli sığınmacılar kardeş miyiz düşman başlıklı söyleşiye samsun halkı davetlidir,hiçbiri
Row2216,suriyeli kürtler den güvenli bölge açıklaması habervis,hiçbiri
Row2219,peki kimlik alamayan suriyeli kayıt mobil merkezleriniz kimlik almak başka bir şehre sorunsuz gidebilir miyiz gocidaresi,hiçbiri
Row2242,diyarbakırlı ana nın derdiyle hemhal olan aylan bebek suriyeli masumların acısını yüreğinde hisseden bir kadroyuz recep erdoğan,hiçbiri
Row2261,biride çıkıp demiyor anne cim baba cım oğlun kendi vatanı icin şehit olmadı vatan sağ olacak elin suriyeli mültecisi savaşmaktan korktugu icin geldi onlar cafede filan türk kızlarına laf atarken oglunuz orda çatıştı,nefret
Row2262,oranı almış başını gidiyor çiftçilerimiz var desek dışardan ihracat italat yapıyoruz hemşerimiz var desek ucuz çalıştığı icin suriyeli çalıştırıyor sonra bir haber oglunuz suriyede çıkan çatışmada sehit oldu tek bir kelime ağızlarda vatan sagolsun,hiçbiri
Row2286,suriyeli mülteciler deswm linc yer miyim,hiçbiri
Row2287,bugün bi grup oğlan suriyeli gördüm moralim bozuldu yine,nefret
Row2295,bugün türkiye 10 milyon işsiz insan varsa bunun sebebinin akp hükümeti zamanında ülkeye giren 5 milyon suriyeli arap çomarı olduğunu kimse konuşmuyor suriyelilerkardesimizdir suriyelileriistemiyoruz suriyeliler suriyelilerdefolsun,nefret
Row2318,sonra daki suriyeli sayısı açıklanacak,hiçbiri
Row2320,suriyeli kürtleri dinleyip haber yaptınız demek ayrıca tehtit yok kardeş bir gece ansızın,hiçbiri
Row2343,yol sorduğum insana kadar herkes suriyeli çıkıyor yemin ediyorum örümcek ağı kapladınız ülkeyi,nefret
Row2357,aid bir projede çalışıyorduk gittiğimizde erkekler olmadığı rahattık neyse deknekteyiz iki suriyeli abi geldi,hiçbiri
Row2361,bakanlığı başka kayıtlı 35 bin suriyeli dan gönderildi,hiçbiri
Row2384,haydi küba gidek suriyeli yoktur orada ohh miss,nefret
Row2398,ulan feribotta yanımda oturan suriyeli çocuk türk manita yapmış aq başımıza taş yağacak,nefret
Row2400,enteresan memleket uluslararası anaokulu tabelası gördüm görende egitimde çığır açtık sanacak buraya gelen yabancı popülasyonunun 90 nı suriyeli be kardeşim,hiçbiri
Row2408,15 temmuzda tünele otele mahalle aralarına tüneyen meclisten kafasını eğe eğe kaçan ortalık sakinleşince gelip meydanda carlayan akpden 100bin suriyeli terörist sınırı aşıp askerimize saldırıp poster yakarken başını kuma gömen akplilerden bekliyorsunuz kumpastescillendi,nefret
Row2423,suriye demokratik konseyi nin eş başkanı ahmed kürt güçlerinin bir kısmının türkiye sınırından ufak çaplı geri çekilmesiyle birlikte suriye nin kuzeydoğusunda olası bir güvenli bölge iyi bir başlangıç yapıldığını söyledi,hiçbiri
Row2429,suriye liler üzerinden kirli senaryolar oynanmaya devam ediyor sosyal medya platformlarından kanada mülteci alınacak yalanını yazıp suriyeli mültecileri valiliklere yönlendirip olası bir kargaşa çıksın yoğun çaba sarf edenler var hainlik platformda devam ediyor,hiçbiri
Row2445,dükkana gelen suriyeli 1 su alıp 200 tl uzatmıştır ben,hiçbiri
Row2453,suriyeliler ülkede bir algı görünüm oluşturduysa giysek taksak suriyeli misin suriyeli olmuşsun lafı duyar oldum etrafımda bıktım gerçekten durumdan hayır arkadaş eşofmanla çıksak bile aynı kendi ülkemde yabancı hissediyorum arada,hiçbiri
Row2460,suriyeli açız diyor bunlarda ahlak yok hadi ülkenize,nefret
Row2481,2 bir değer olan muhacir ensar anlayışıyla yaklaştığımız suriyeli muhacirleri okulda otobüste belediyede sosyal yardımlaşma vakıflarında hastanede postahanede görüyoruz ancak camilerde göremiyoruz,nefret
Row2482,kılıçtaroglu desin suriyeli ıere kızmayın onları ulkeye gstirenlere kızın diyor fakat suriye yangına körükle giden akp li şerefsizlere böyle yapıyorsun diyen akp li mi var kalkarlar kılıçtaroglu na şimdi köpek saldırırlar,nefret
Row2483,arkadaşlar afedersiniz amına koduğumun yandaş medyaları atv startv trt ahaber suriyeli yavşaklar taciz kavga olaylara karıştığı zaman yabancı uyruklu diyorlar cok üzgünüm arkadaşlar tekrardan,nefret
Row2487,suriyeli ailenin tehlikeli yolculuğu kanalurfa,hiçbiri
Row2497,kozuva ait cipin çarptığı suriyeli hayatını kaybetti,hiçbiri
Row2539,sizi devlet yaptı fransız ın çizdiği sınırla devlet mi oldunuz kilis teki adamın amcası halep te kaldı şam daki adamın dayısı hatay herifler geliyor araya sınır çiziyor buradaki akrabalar türkiyeli oradakiler suriyeli oluyor komedi,hiçbiri
Row2541,şahit olduğum muhabbetteki türk muhatabı olan suriye vatandaşını osmanlı zamanında ihanetle suçluyordu suriyeli osmanlı nın kendilerine zulmettiğini söylüyordu dilimin ucuna söz geldi söyleyemedim burada onlara söylemek istediğim şeyleri söyleyeceğim,hiçbiri
Row2542,bugün suriyeliler konusunda bir suriyeli bir türk ün tartışmasına şahit oldum içinde bulundukları cehaletten dolayı ben utandım bununla alakalı küçük bir araştırmanın sonucu olarak bir flood yazayım dedim,hiçbiri
Row2553,camide kucağına suriyeli kadın düşen imamla kapışır,nefret
Row2560,çırpıcı mahallesinde torbacılara baskın cok sayıda silah yarım kıloya yakın uyusturucu bulundu yeşiltepe mahallesinde dehşet bir afgan uyruklunun boğazı kesildi veliefendi bir evde kanada uyruklu üni öğrencisine 7 surıyelı 10 gun boyunca ıskence ettiği ortaya cıktı,nefret
Row2568,şanlıurfa kimliği belirsiz kişi kişilerce sosyal medya üzerinden kanada suriyeli göçmenlerin alınacağı haberleri yayıldı bunun üzerine haberi duyan yüzlerce suriyeli göçmen başvuru yapmak valilik binasına gitti ancak şanlıurfa göç haberi yalanladı,hiçbiri
Row2572,türkiye suriyeli beğenmeyen türklerin avrupa imajı,hiçbiri
Row2574,otobus durağında beklerken amcanın çevirdi beni suriyeli misin soruyor sen böyle fasih turkce konuşan suriyeli gördün mi amca hayır bide böyle giyinmen ailen mi zorladı diyo hasbunallah,hiçbiri
Row2576,okuduğum kitaptan bile suriyeli çıktı,nefret
Row2578,artık burası türkiye değil resmen suriye oldu türkten suriyeli görüyorum görmek istemiyorumm,nefret
Row2579,kanada eger siginmaci alicaksan su an suriyeli olabilirim,hiçbiri
Row2582,suriyeli arkadasim ben,hiçbiri
Row2587,suriyeli bir bolge insaniyim cunku liyaketsiz yonetim anlayisinin getirisi 2 sinif vatandas gibiyim,hiçbiri
Row2591,markette bir çocuğun aldığı eşyalara parası yetmedi türkçesi bir garipti ben veririm tamam dedim hayır almam dedi arkadaki bir beyfendi al zorlayınca ben suriyeli değilim abi ben türkmenim almam dedi kocaman bir tarihi özetledi gitti,nefret
Row2609,yemeksepeti nde bizim mahallenin muhtarı suriyeli yatın kalkın reis e dua edin,nefret
Row2616,diğer takımlar fetönün orasını burasını yalarken fetö tek mücadele eden takımdır fenerbahce fetö sayesinde suriyeli galatasaraysk defalarca şampiyon yapılmıştır buhün bir kanıtlandı,nefret
Row2624,suriyeli başkası bunun yapan tek kelime orospu çocuğudur dini kitabı ırkı olamaz,nefret
Row2625,suriyeli dışında giderm var,nefret
Row2632,sanırım tsli olıcam benya yakısıklı topçular var çingene suriyeli tipli adam varsa gsde mq,nefret
Row2647,eskiden baksam sen vardın şimdi suriyeli,nefret
Row2666,büyük problemlerim olabilirdi mesela suriyeli olsaydım,hiçbiri
Row2687,adana yı suriyeliler işgal etmiş olabilir mi yer suriyeli türk yok,nefret
Row2710,almanya daki suriyeli mültecilerin tatil ülkelerine gittiklerine dair haberler yalanlandı peki mülteciler kendi memleketlerine giderse olur avrupa türkiye yasalar diyor,hiçbiri
Row2727,kedi kesin suriyeli başka izahı yok 6 yavru ilkkez gördüm,nefret
Row2732,suriyeli değilim bir tek lol,hiçbiri
Row2747,yalan haber hızlıca yayıldı valiliğe koştu,hiçbiri
Row2749,memleketi öyle bi bataklığa soktular zam geliyor yada suriyeli geliyor allah yar yardımcımız olsun,nefret
Row2751,suriyeli nin basari hikayesi hersey 4 sene once 40 metrekarelik bir yerle basladi,hiçbiri
Row2754,şanlıurfa sosyal medya üzerinden suriyeli sığınmacıların kanada yerleştirecekleri haberini alan yüzlerce suriyeli başvuru yapmak valilik binasına akın etti saatlerce sırada bekleyen suriyeliler haberin asılsız olduğunu öğrenince,hiçbiri
Row2759,hagev bayanlar atölyesi suriyeli savaş mağduru hanımlarla faaliyetlerine devam ediyor onlara çeşitli el işi örgü yemek yapma eğitimleri vererek üretime katkı sağlamalarına destekçi olurken kendilerinin kazanç sağlamalarına vesile oluyoruz,hiçbiri
Row2770,türkiye ye turist suriye den geldi bayramda memleketlerine ülkelerine gidip tekrardan türkiye ye dönüş yapıyorlar seviyorlar türkiye yi bir türlü vazgeçemiyor kopamıyorlar onbinlerce suriyeli turistte şuanda sınır kapılarında bekliyor giriş yapmak,hiçbiri
Row2772,suriyeli türk manita yapmiş ben yapamadim,nefret
Row2785,suriye kürtlerden güvenli bölge açıklaması suriye türkiye abd nin belirlediği güvenli bölgeden çekilmeye başlayan kürt gruplar iki ülke arasındaki anlaşmanın uygulanması konusunda iyi bir başlangıç yapıldığını belirtti,hiçbiri
Row2787,suriyeli sevgili mi yapsam düşünmüyor değilim olsa dna larında gitmek yok,nefret
Row2789,cürete bak dağdan gelmiş bağdakini kovacak kendine gel suriyeli burası türkiye cumhuriyeti yerinizi haddinizi bilin,nefret
Row2804,suriyeli göçmen konusunda birleşmiş milletler uluslararası kuruluşların aktif katkıda bulunması gerekmektedir,hiçbiri
Row2805,yönelik siyasal destek eğitim yardımları sosyal yardımlar meslek kursları tecrübe aktarımı bir ölçekte bürokratların somut talepleri katkıları netleştirilmesi müzakere etmesi gerekmektedir suriyeli göçmenler sadece türkiye nin değil dünyanın meselesidir,hiçbiri
Row2807,ülke suriyeli değilsen bir hiçsin,nefret
Row2808,kilis te suriyeli nüfusu türk nüfusunu geçmiş vatan elden gidiyor geçmiş olsun arkadaşlar,nefret
Row2810,sosyal medyadaki yalana inanan suriyeliler valilik binasına akın etti suriyeli sığınmacıların yoğun olduğu illerin başında gelen şanlıurfa sosyal medyada elden ele dolaşan bir haber üzerine yüzlerce kişi sabahın erken sa tamamı haberler,hiçbiri
Row2832,suriyeli leri başımıza iyice bela ettiniz allah belanızı versin,nefret
Row2834,suriyeli mazlumların kanında esat kadar bae suud mısır abd hareket eden suriyelileri kışkırtan siyasetçilerin vebali var onların olduğunu herkes biliyor şimdi sn cumhurbaşkanı nın çözmeye çalıştığı sorunu aynı ekip eleştiriyor hayret hayret,hiçbiri
Row2836,tramvayda 5 aylık çocukla ayakta duran suriyeli kadına yer vermeyecek kadar milliyetçi olacak yaşadınız,hiçbiri
Row2841,kadar boş konular yok falcoa yok transfr yok futbol yok basketbol bir doktor nöbetini para karşılığı suriyeli bir doktora sattı küçück bebeğe antibiyotk verip öldürdü bndan önemli olabilr yrn sizn sizn çocuğnzn başına glbr aliemiricinadalet,nefret
Row2848,bugün 18 yaşındaki suriyeli eleman mesleki yeterlilik kursunda kuaförlük belgesini almış devletten destekli dükkan açacakmış okulu bitirdiğimde bana bir lira yardım etmeyecek kendi devletim aldığım krediyi zorla isteyecek devletim türkiye türk ten garibanı yok net,nefret
Row2858,suriyeli rolündeki provakasyonculara suriyeli kimliği verip e şam a göndermek lazım rolünü beğenmedik çalışsın biraz,hiçbiri
Row2868,suriyeliler türkiye den memnun değil suriyeli haberleri sonhabersamsun samsun suriyeli suriye türkiye haber samsunhaber,hiçbiri
Row2885,türkiye ağustos ayı boyunca 8 901 suriyeli yi sınırdışı etmiş bunun 2 katı suriyeli çocuk doğmuştur tabi ayrı konu,nefret
Row2894,suriyeli bir vatandaşın evinde hattı gitmiş bunun 112 yi aramışlar olay yerine gittik diyeceklerim kadar,nefret
Row2895,suriyeliler üzerinden provakasyon bir suriyeli rolünde bir türk rolünde açık açık yalanla tahrik peşindeler,hiçbiri
Row2901,sosyal medya üzerinden suriyeli sığınmacıların kanada yerleştirecekleri haberini alan yüzlerce suriyeli kandırıldığını fark etti,hiçbiri
Row2905,akvaryum yapmışlar aşağıda kadar suriyeli varki cam faunusta balık görünmüyordu tepeye kaçmış fuckofsuriye,nefret
Row2910,hoca vaazında suriyeli sevdasından bahsediyor iyi güzel kafanı bir çevir bak bakalım cemaate kaç suriyeli var,nefret
Row2916,çocuk dosyasi denizli nin kale 10 suriyeli 14 yaşındaki küçük kız çocuğuna istismar,nefret
Row2919,daki suriyelilerin durumu bakan yardımcısı sözcüsü çataklı 100 bin suriyeli kayıtlı olduğu şehre kampa gönderildi,hiçbiri
Row2926,bakan yardımcısı bakanlık sözcüsü çataklı dışında kaydı olmayan 4 bin 606 suriyeli kamplara gönderildi başka kayıtlı yaklaşık 35 bin kişi dan gönderildi dedi,hiçbiri
Row2928,kendine sığınanı yalnız bırakmak türk milleti nin asaletine yakışmaz ancak özellikle almanya suriyeli kardeşlere iyi bakar suriyeliyi derhal almanyaya göndermemek insan haklarına aykırı oduğu almanya yı insanlara yardımcı olmaktan mahrum etmemek lazım,hiçbiri
Row2931,belirlenen kişiler arasında sadece suriyeli değil değişik uyruklarda var umarım konu hakkında kısa zamanda düzeltme yapılır göç politikası suriyeliler meselesi başta olmak üzere ülkemizi ilgilendiren konuda güzel adımlar atılmasını temenni ediyorum,hiçbiri
Row2933,suriyeli midyeciyle arapça konuştumm,hiçbiri
Row2941,suriyeli sığınmacı kadar değeri olmayan hukuk adamları,nefret
Row2949,suriyeli sivilleri destekleyenler bölge bölüşüm planları üzerinden putin e çatıyor ortada vicdani bir duruş görmüyorum keşmir meselesini ısıtanlar suriye den bağımsız değil dünyada adalet olsaydı çoğu devlet işsiz kalırdı,hiçbiri
Row2954,kentpark ın üstündeki köprüden geçiyorum buram buram nargile suriyeli kokusu,nefret
Row2965,benden aldığınız vergilerle suriyeli lere yardım dağıtıyorsunuz bigün 2 bira alın gelin vergi alırken yüzünüz olsun crmbelediyesi,nefret
Row2975,suriyeliistemiyoruz suriyeli suriyeliler suriyelilerdefolsun zam,nefret
Row2979,10 yasindaki suriyeli kiz arkadasima vay vay canini yirim laf atti sen ara sorgunlu oldun aq sipasi,saldırgan
Row2983,duraktayım ablanın teki biriyle konuşuyor bursa taşınmışlar daki semtleri suriyeli kürt faln doluymuş dışarı bile çıkamıyormuş abi sizin derdiniz neee neee anlayamıyorum,hiçbiri
Row2987,1 milyon suriyeli sınıra dayandı halk diyor via youtube koparan hayri olmayanlari başina bela herkes isyan onlari dolduranlari yapanlara,nefret
Row2998,bugün türkiye kayıtlı suriyeli sayısı 3 milyon 657 bin 694 kişi açıklandı sayı son 3 haftada 18 bin 410 kişi arttı bakanı soylu ağustos başında bugüne kadar çocuklar dahil 92 bin 280 suriyeliye vatandaşlık verildi 47 bini ergin 45 bin 280 i çocuk demişti,hiçbiri
Row3013,son olarak suriyeli kardeşlerimiz su çağrısı yapan derneğimiz yoğun desteklerinizle 5 tır su yardımında bulundu şimdi ihtiyaç olan un çağrısında bulunuyoruz bir çuval un 0 531 886 22 28 0 212 461 01 01 suriye,hiçbiri
Row3014,müslüman ülkemizde ensar vakfı nda 45 çocuğa tecavüz edildi ümraniye bir kur an kursunda 20 çocuğa tecavüz edildi camide suriyeli bir kadınla seks yaptı erzurum yine bir cami imamı öz kız kardeşine defalarca tecavüz etti,nefret
Row3023,türkiye sosyal uyum toplumsal cinsiyet yükseköğretimde suriyeli kadın öğrenciler projesi başladı,hiçbiri
Row3035,kayıt dışı 9 bin suriyeli aile kayıtlı oldukları illere gönderilmişler yaklaşık 35 bin kişi ediyormuş bir suriyeli ailenin ortalama 4 kişiden olduğuna ben inanmadim,hiçbiri
Row3038,selamun aleyküm suriyeli muhacir bi kardeş tanıyorum yaklaşık iki yıldır gerekmedikçe aramazlar merdiven silip kirası öder yetemediği durumda arar elektrik fatırasını ödeyememiş gaziantepe dört yıldır görmediği ablasına gitmek istiyor infak edebilcek kardeşlerime duyurumdur,hiçbiri
Row3056,konuşmadaki aksan şiveye dikkat edin,hiçbiri
Row3057,gerçekten insanlar suriyeliler aza kanaat etmesini bilen bizim gözardı ettiğimiz şeylere elhamdulillah diyebilen dimdik insanlar üç yıl evvel suriyeli meysa ablanın evinde üç gün kaldım mütevaziliği cömertliği evlerindeki mükemmel koku evin sadeliği asla unutamam,hiçbiri
